,name,class01,class02,city,county,askContent,askLen,askTime,ansOrNot,ansDpt,ansContent,ansLen,ansTime,ansDpt2,ansContent2,ansLen2,ansTime2,scUrl,askCon_cutted,ansCon_cutted,tfidf_askCon_key_word,tfidf_ansCon_key_word
244,青白江恒大云锦华庭问题,城建,求助,成都,青白江区,青白江恒大云锦华庭的合同什么时候才能拿到，按揭的都拿到合同了，我们全款的还没拿到，青白江不动产中心又在叫我们拿合同去做预告登记。房子什么时候才能复工，政府协调的怎么样了。,85,2022-03-10 09:41,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2944801,青白江 恒大 云锦 华庭 的 合同 什么 时候 才能 拿到 ， 按揭 的 都 拿到 合同 了 ， 我们 全款 的 还 没拿到 ， 青白江 不动产 中心 又 在 叫 我们 拿 合同 去 做 预告 登记 。 房子 什么 时候 才能 复工 ， 政府 协调 的 怎么样 了 。,,"['青白江', '合同', '拿到']",
245,奥园天骄项目主体封顶时间,城建,咨询,成都,双流区,成都市双流区奥园天骄项目最早一栋主体封顶时间，以及最后一栋主体封顶时间,35,2022-03-10 09:43,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2944802,成都市 双流 区奥园 天骄 项目 最早 一栋 主体 封顶 时间 ， 以及 最后 一栋 主体 封顶 时间,,"['封顶', '一栋', '主体']",
246,新都珑山樾小区道路,城建,咨询,成都,新都区,新都珑山樾小区正在修建农贸市场，请问好久竣工正式投用？小区配套道路是开发商修建还是政府呢？小区周围的空地是否会修建社区公园？,62,2022-03-10 09:46,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2944804,新都珑 山樾 小区 正在 修建 农贸市场 ， 请问 好久 竣工 正式 投用 ？ 小区 配套 道路 是 开发商 修建 还是 政府 呢 ？ 小区 周围 的 空地 是否 会 修建 社区 公园 ？,,"['小区', '修建', '新都珑']",
247,投诉新都区三河场地铁A口打围收费,交通,投诉,成都,市委书记施小琳,第一公共区域，一个物业公司就可以来发公示收费？第二公共区域属于国土面积，要在国土面积上面干什么事情难道不需要发改局的批文？第三收费还没有发票，我拿钱出来问你要发票合情合理合法。第四只要拿出批文就算复印件我都认。,105,2022-03-10 09:53,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2944808,第一 公共 区域 ， 一个 物业公司 就 可以 来发 公示 收费 ？ 第二 公共 区域 属于 国土面积 ， 要 在 国土面积 上面 干什么 事情 难道 不 需要 发改局 的 批文 ？ 第三 收费 还 没有 发票 ， 我 拿 钱 出来 问 你 要 发票 合情合理 合法 。 第四 只要 拿出 批文 就算 复印件 我 都 认 。,,"['国土面积', '发票', '批文']",
248,外地户口在新津上学的问题,教育,投诉,成都,市长王凤朝,请问外地户口想在新津上学怎么这么难？我们孩子现在6岁3个月，户口在北京，爸爸在北京工作，妈妈暂无业（计划后面孩子上学稳定后开店），打算以后在新津买房定居（买房也需要一段时间吧）想今年9月份在新津龙江路小学上学，或者其他私立小学上学，咨询一圈都说读不了，现在都义务教育了，为什么我们还会上不了学！如果孩子上不了学我们该怎么办？孩子都读不了书我们去新津定居有何意义？北京的外地户口都可以就近入学，为什么成都不可以？,205,2022-03-10 09:54,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2944809,请问 外地 户口 想 在 新津 上学 怎么 这么 难 ？ 我们 孩子 现在 6 岁 3 个 月 ， 户口 在 北京 ， 爸爸 在 北京 工作 ， 妈妈 暂 无业 （ 计划 后面 孩子 上学 稳定 后 开店 ） ， 打算 以后 在 新津 买房 定居 （ 买房 也 需要 一段时间 吧 ） 想 今年 9 月份 在 新津 龙江路 小学 上学 ， 或者 其他 私立 小学 上学 ， 咨询 一圈 都 说 读 不了 ， 现在 都 义务教育 了 ， 为什么 我们 还 会上 不了 学 ！ 如果 孩子 上 不了 学 我们 该 怎么办 ？ 孩子 都 读 不了 书 我们 去 新津 定居 有何意义 ？ 北京 的 外地 户口 都 可以 就近入学 ， 为什么 成都 不 可以 ？,,"['新津', '上学', '不了']",
249,温江寿安新长青村村民出行困难,交通,求助,成都,温江区,尊敬的领导，您好!我们是温江区寿安镇新长青村16组村民，我们求助的是最基本的出行问题。我们村目前仅有我们家和隔壁另一户村民的入户路是狭窄的泥路，雨天的时候，家里老人和小孩经常摔倒在这条出行必经的泥路上。这个情况，我们从2020年就开始求助村委会，至今未解决。今年2月下旬，该路段被人继续占用种树，原本2米多宽的机耕道，现最窄处已不足半米宽，走路都需要侧身才能通过。我们第一时间将情况反映给村委会，但一直无果。恳请上级领导据实调查情况，切实解决我们普通百姓的出行问题，恢复我们的原道路宽度并硬化该泥路。,250,2022-03-10 09:59,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2944811,尊敬 的 领导 ， 您好 ! 我们 是 温江区 寿安镇 新 长青 村 16 组 村民 ， 我们 求助 的 是 最 基本 的 出行 问题 。 我们 村 目前 仅 有 我们 家 和 隔壁 另 一户 村民 的 入户 路 是 狭窄 的 泥路 ， 雨天 的 时候 ， 家里 老人 和 小孩 经常 摔倒 在 这条 出行 必经 的 泥 路上 。 这个 情况 ， 我们 从 2020 年 就 开始 求助 村委会 ， 至今 未 解决 。 今年 2 月 下旬 ， 该 路段 被 人 继续 占用 种树 ， 原本 2 米 多 宽 的 机耕 道 ， 现 最窄 处 已 不足 半米 宽 ， 走路 都 需要 侧身 才能 通过 。 我们 第一 时间 将 情况 反映 给 村委会 ， 但 一直 无果 。 恳请 上级领导 据实 调查 情况 ， 切实 解决 我们 普通百姓 的 出行 问题 ， 恢复 我们 的 原 道路 宽度 并 硬化 该 泥路 。,,"['我们', '泥路', '出行']",
250,温江区东原西岸项目主体竣工验收时间,城建,咨询,成都,温江区,温江区东原西岸主体竣工验收时间以及工程竣工验收时间,25,2022-03-10 10:00,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2944812,温江区 东原 西岸 主体 竣工 验收 时间 以及 工程 竣工 验收 时间,,"['验收', '竣工', '温江区']",
251,问一下青羊区苏坡社区卫生服务中心九价情况,医疗,咨询,成都,青羊区,我是2022年2月12号，14点04分52秒订阅的青羊区苏坡卫生服务中心九价，想问一下我前面还有多少人排队呢？谢谢,57,2022-03-10 10:02,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2944813,我 是 2022 年 2 月 12 号 ， 14 点 04 分 52 秒 订阅 的 青羊区 苏坡 卫生 服务中心 九价 ， 想 问 一下 我 前面 还有 多少 人 排队 呢 ？ 谢谢,,"['2022', '12', '14']",
252,美城悦荣府项目二标段一期主体封顶时间,城建,咨询,成都,双流区,美城悦荣府二标段一期26#27#31#楼主体封顶时间,26,2022-03-10 10:07,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2944816,美城悦 荣府 二 标段 一期 26 # 27 # 31 # 楼 主体 封顶 时间,,"['美城悦', '26', '27']",
253,求职创业补贴,教育,咨询,成都,郫都区,四川省2022年高校毕业生求职创业补贴到底啥时候发，去年9月份就申请了，说好12月底之前发的，到现在三月份了都没发，还是说申请没通过，为啥没有一点消息,75,2022-03-10 10:09,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2944818,四川省 2022 年 高校 毕业生 求职 创业 补贴 到底 啥时候 发 ， 去年 9 月份 就 申请 了 ， 说好 12 月底 之前 发 的 ， 到 现在 三月份 了 都 没发 ， 还是 说 申请 没 通过 ， 为啥 没有 一点 消息,,"['申请', '2022', '12']",
254,大有卓为，捷速聘公司拖欠员工工资，公然违反合,就业,投诉,成都,市委书记施小琳,2O21年12月28号，我与捷速聘公司约定做长期工，并签订了一个月的合同，后面的再续签，合同上在岗30天，工期20天，工价是了30元一小时，这都快2个多月了，捷速聘公司还是没按合同给钱，胆大妄为，拒不承认合同内客。违法，破坏和谐社会，违反公序良俗！！！！总公司，四川大有卓为企业管理有限公司分公司，捷速聘管理有限公司,158,2022-03-10 10:13,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2944821,2O21 年 12 月 28 号 ， 我 与 捷速 聘 公司 约定 做 长期 工 ， 并 签订 了 一个月 的 合同 ， 后面 的 再 续签 ， 合同 上 在 岗 30 天 ， 工期 20 天 ， 工价 是 了 30 元 一 小时 ， 这 都 快 2 个 多月 了 ， 捷速 聘 公司 还是 没 按 合同 给钱 ， 胆大妄为 ， 拒不承认 合同 内客 。 违法 ， 破坏 和谐社会 ， 违反 公序良 俗 ！ ！ ！ ！ 总公司 ， 四川 大有 卓为 企业 管理 有限公司 分公司 ， 捷速 聘 管理 有限公司,,"['捷速', '合同', '30']",
255,村级片区划分,其他,咨询,成都,东部新区,东部新区村级片区划分结果出来没有，龙口村属于哪个片区,26,2022-03-10 10:13,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2944822,东部 新区 村级 片区 划分 结果 出来 没有 ， 龙口 村 属于 哪个 片区,,"['片区', '龙口', '村级']",
256,身份证,其他,求助,成都,大邑县,身份证显示办理成功已经差不多要10天了一直没有显示下发同一天办的身份证别人都到许多天了急用身份证修改银行卡信息和核验复开手机卡没有身份证手机卡也用不了,75,2022-03-10 10:15,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2944823,身份证 显示 办理 成功 已经 差不多 要 10 天 了 一直 没有 显示 下发 同一天 办 的 身份证 别人 都 到 许多天 了 急用 身份证 修改 银行卡 信息 和 核验 复开 手机卡 没有 身份证 手机卡 也 用 不了,,"['身份证', '手机卡', '核验']",
257,医保存在多个账户，请联系管理员，医保局电话一,医疗,求助,成都,武侯区,医保凭证一直都显示，存在多个账号，请联系管理员，一直都是这样，打电话也打不通，基本信息，余额，查询等等都无法操作,56,2022-03-10 10:18,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2944824,医保 凭证 一直 都 显示 ， 存在 多个 账号 ， 请 联系 管理员 ， 一直 都 是 这样 ， 打电话 也 打 不通 ， 基本 信息 ， 余额 ， 查询 等等 都 无法 操作,,"['管理员', '账号', '一直']",
258,外地户口在新津读书问题,教育,求助,成都,市委书记施小琳,施书记您好，我现在急需您的帮助，谢谢！我家孩子正面临幼升小，北京户口，爸爸在北京工作，妈妈暂无工作（等孩子上学稳定下来后开店）在新津也暂无房产，我们打算以后在新津买房定居，可我家孩子在新津上不了学，我们该怎么办？急盼回复，谢谢,113,2022-03-10 10:24,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2944828,施 书记 您好 ， 我 现在 急需 您 的 帮助 ， 谢谢 ！ 我家 孩子 正 面临 幼升 小 ， 北京 户口 ， 爸爸 在 北京 工作 ， 妈妈 暂无 工作 （ 等 孩子 上学 稳定下来 后 开店 ） 在 新津 也 暂无 房产 ， 我们 打算 以后 在 新津 买房 定居 ， 可 我家 孩子 在 新津 上 不了 学 ， 我们 该 怎么办 ？ 急盼 回复 ， 谢谢,,"['新津', '暂无', '孩子']",
259,龙泉怡和新城F区房产证迟迟没有办理下来,拆迁,投诉,成都,龙泉驿区,2016年拆迁安置，分得怡和新城F区房子，其他两套房产证去年底已经拿到，另外一套迟迟没有办理下来，问社区和村委会说今年1月初会办理下来，现在已经3月，还是没有办理下来，然而同单元的邻居早已拿到房产证，请问我们的房产证多久能办理下来，现在已经影响到我们的购房进度了，2016年至今，已经多少年了，房产证都还没有办理下来，望尽快将房产证办理给我们,171,2022-03-10 10:25,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2944830,2016 年 拆迁 安置 ， 分 得 怡和 新城 F 区 房子 ， 其他 两套 房产证 去年底 已经 拿到 ， 另外 一套 迟迟 没有 办理 下来 ， 问 社区 和 村委会 说 今年 1 月初 会 办理 下来 ， 现在 已经 3 月 ， 还是 没有 办理 下来 ， 然而 同 单元 的 邻居 早已 拿到 房产证 ， 请问 我们 的 房产证 多久 能 办理 下来 ， 现在 已经 影响 到 我们 的 购房 进度 了 ， 2016 年 至今 ， 已经 多少 年 了 ， 房产证 都 还 没有 办理 下来 ， 望 尽快 将 房产证 办理 给 我们,,"['房产证', '办理', '下来']",
260,建言,交通,建言,成都,市长王凤朝,社区巴士1028路的终点站停靠点（包括该线路员工修息室）红牌楼双丰社区即将面临拆迁，能否请成都公交集团考虑把该路线的终点站停靠点迁移到原1007路起（终）点站处（暨太平园天平巷处）。自从1007路撤销后，那个停靠点一直空缺，如果1028路延伸到那个位置，可以有效地把几个片区连接起来，缩短居民出行到地铁7号线的距离，并且也解决了1028路的停靠和充电问题，发挥更大的利用效率。望参考，谢谢,194,2022-03-10 10:26,1,成都公交集团,网友您好！您的留言已收悉，相关信息正在核实处理中，请等待后续处理结果，感谢您对成都公交的关注与支持。,50,2022-03-10 14:31,,,,,https://ly.scol.com.cn//thread?tid=2944833,社区 巴士 1028 路 的 终点站 停靠点 （ 包括 该 线路 员工 修息室 ） 红 牌楼 双丰 社区 即将 面临 拆迁 ， 能否 请 成都 公交 集团 考虑 把 该 路线 的 终点站 停靠点 迁移 到 原 1007 路起 （ 终 ） 点站 处 （ 暨 太平 园天 平巷 处 ） 。 自从 1007 路 撤销 后 ， 那个 停靠点 一直 空缺 ， 如果 1028 路 延伸 到 那个 位置 ， 可以 有效 地 把 几个 片区 连接起来 ， 缩短 居民 出行 到 地铁 7 号线 的 距离 ， 并且 也 解决 了 1028 路 的 停靠 和 充电 问题 ， 发挥 更大 的 利用效率 。 望 参考 ， 谢谢,网友 您好 ！ 您 的 留言 已 收悉 ， 相关 信息 正在 核实 处理 中 ， 请 等待 后续 处理结果 ， 感谢您 对 成都 公交 的 关注 与 支持 。,"['停靠点', '1028', '1007']","['收悉', '处理结果', '感谢您']"
261,村镇房屋所有权,三农,求助,成都,东部新区,尊敬的领导，我成都市东部新区芦葭镇共乐村2组村民，与张**成都东部新区芦葭镇共乐村2组2号系婆媳关系，未确权登记之前老房产证是两家一个家庭一个房产权本本，确权登记之后两家合办成了一个。确权后的新产权证（2019）简阳不动产权第0063591号就只有张**，郑**所有，付**，则没有了，现能否办理成各是各的房屋所有权证。怎么办，在那里办，要什么资料。谢谢。,178,2022-03-10 10:26,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2944831,尊敬 的 领导 ， 我 成都市 东部 新区 芦葭镇 共乐 村 2 组 村民 ， 与 张 * * 成都 东部 新区 芦葭镇 共乐 村 2 组 2 号系 婆媳关系 ， 未 确权 登记 之前 老 房产证 是 两家 一个 家庭 一个 房 产权 本本 ， 确权 登记 之后 两家 合办 成 了 一个 。 确权 后 的 新 产权证 （ 2019 ） 简阳 不动产 权第 0063591 号 就 只有 张 * * ， 郑 * * 所有 ， 付 * * ， 则 没有 了 ， 现 能否 办理 成 各 是 各 的 房屋 所有权证 。 怎么办 ， 在 那里 办 ， 要 什么 资料 。 谢谢 。,,"['确权', '芦葭镇', '共乐']",
262,外地户口如何在新津上学,教育,求助,成都,新津区,领导您好，我现在急需您的帮助，谢谢！我家孩子正面临幼升小，北京户口，爸爸在北京工作，妈妈暂无工作（等孩子上学稳定下来后开店）在新津也暂无房产，我们打算以后在新津买房定居，可我家孩子在新津上不了学，我们该怎么办？,105,2022-03-10 10:27,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2944834,领导 您好 ， 我 现在 急需 您 的 帮助 ， 谢谢 ！ 我家 孩子 正 面临 幼升 小 ， 北京 户口 ， 爸爸 在 北京 工作 ， 妈妈 暂无 工作 （ 等 孩子 上学 稳定下来 后 开店 ） 在 新津 也 暂无 房产 ， 我们 打算 以后 在 新津 买房 定居 ， 可 我家 孩子 在 新津 上 不了 学 ， 我们 该 怎么办 ？,,"['新津', '暂无', '孩子']",
263,佳兆业广场居民是否可以就读泡小乐平校区。,教育,咨询,成都,青羊区,领导好，我是泡桐树小学乐平校区旁边佳兆业广场居民，请问学校什么时候开始招生开学，佳兆业广场的小孩能不能就读该学校呢？谢谢,60,2022-03-10 10:34,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2944838,领导 好 ， 我 是 泡桐树 小学 乐平 校区 旁边 佳兆业 广场 居民 ， 请问 学校 什么 时候 开始 招生 开学 ， 佳兆业 广场 的 小孩 能 不能 就读 该 学校 呢 ？ 谢谢,,"['佳兆业', '广场', '泡桐树']",
264,物业乱收费,其他,投诉,成都,高新区,你好领导，我是在双流区空港四路88号龙湖家园买的当地的安置房，当时村委会和村书记都签字盖章了的，也到银行交了税，但是我们买房和租房的物业费是当地业主的两倍停车费更是在今年上涨到了3倍，这种情况是否合理，请问这是变相的不让其他人来租房吗？,118,2022-03-10 10:34,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2944837,你好 领导 ， 我 是 在 双流 区 空港 四路 88 号 龙湖 家园 买 的 当地 的 安置 房 ， 当时 村委会 和 村 书记 都 签字 盖章 了 的 ， 也 到 银行 交了 税 ， 但是 我们 买房 和 租房 的 物业费 是 当地 业主 的 两倍 停车费 更是 在 今年 上涨 到 了 3 倍 ， 这种 情况 是否 合理 ， 请问 这是 变相 的 不让 其他人 来 租房 吗 ？,,"['租房', '88', '当地']",
265,郫都香门弟北区，2023年幼升小，小学划分？,教育,求助,成都,郫都区,尊敬的领导您好，我是郫都区香门弟北区业主，我想咨询下我们小区2023年幼升小，划分在哪个小学，是按之前划分到城南小学还是划分到其他小学？据了解城南小学规划只有24个班，目前2022该校再招一届后，教室资源已基本占用完，2023年及以后幼升小是怎么规划的？是高年级（4、5、6年级）分流到其他小学，还是幼升小划分到其他小学？恳请领导帮忙答疑，万分感谢！,175,2022-03-10 10:42,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2944840,尊敬 的 领导 您好 ， 我 是 郫 都 区 香 门弟 北区 业主 ， 我 想 咨询 下 我们 小区 2023 年幼 升小 ， 划分 在 哪个 小学 ， 是 按 之前 划分 到 城南 小学 还是 划分 到 其他 小学 ？ 据 了解 城南 小学 规划 只有 24 个班 ， 目前 2022 该校 再招 一届 后 ， 教室 资源 已 基本 占用 完 ， 2023 年 及 以后 幼升 小 是 怎么 规划 的 ？ 是 高年级 （ 4 、 5 、 6 年级 ） 分流 到 其他 小学 ， 还是 幼升 小 划分 到 其他 小学 ？ 恳请 领导 帮忙 答疑 ， 万分 感谢 ！,,"['小学', '划分', '2023']",
266,青白江区佳兆业小区顶楼违法搭建,城建,投诉,成都,青白江区,领导好：成都市青白江区凤翔大道699号佳兆业悦府20栋2单元顶楼住户将顶楼露台进行修砌改造成房间，并在改造的房间上面又搭建了一层房间，属于严重违章搭建、改变房屋结构，给整栋房屋及住户造成安全隐患。望有关部门及时调查处理。,110,2022-03-10 10:43,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2944841,领导 好 ： 成都市 青白江区 凤翔 大道 699 号佳兆业悦府 20 栋 2 单元 顶楼 住户 将 顶楼 露台 进行 修砌 改造 成 房间 ， 并 在 改造 的 房间 上面 又 搭建 了 一层 房间 ， 属于 严重 违章 搭建 、 改变 房屋结构 ， 给 整栋 房屋 及 住户 造成 安全隐患 。 望 有关 部门 及时 调查 处理 。,,"['顶楼', '房间', '住户']",
267,蜀镇交通出行困难,交通,建言,成都,市委书记施小琳,双流蜀镇片区人员密集，小区那么多，距离最近的地铁站步行30分钟，请领导考虑一下居民的出行问题，在规划33号线是在双凤桥及白佛桥中间增设地铁站。另外，这一块连接武侯的断头桥什么时候开始动工，属于武侯的那一块飞地，原本规划为教育用地，现在蜀镇的公立学校那么少，能否新增公立学校，满足附近居民上学需求，谢谢。,151,2022-03-10 10:52,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2944843,双流 蜀 镇 片区 人员 密集 ， 小区 那么 多 ， 距离 最近 的 地铁站 步行 30 分钟 ， 请 领导 考虑一下 居民 的 出行 问题 ， 在 规划 33 号线 是 在 双凤桥 及 白佛桥 中间 增设 地铁站 。 另外 ， 这 一块 连接 武侯 的 断头 桥 什么 时候 开始 动工 ， 属于 武侯 的 那 一块 飞地 ， 原本 规划 为 教育 用地 ， 现在 蜀 镇 的 公立学校 那么 少 ， 能否 新增 公立学校 ， 满足 附近 居民 上学 需求 ， 谢谢 。,,"['公立学校', '地铁站', '武侯']",
268,巴黎阳光安全隐患大,城建,投诉,成都,简阳市,巴黎阳光地下车库进出口以及安全通道两边，停满了各种车辆，导致车辆不能正常通行，稍加估计能力差点儿，就有可能和通道边上车辆发生挂蹭。其二，车库本来就停满了不少电瓶车，万一发生安全事故，通道被堵不通，疏通不及，那后果简直不敢想象。向物业反应多次，没得到一点儿改善，连续反应，物业反而不赖烦，不知道当初小区评级是怎么评上的。望相关部门领导督促整改！,171,2022-03-10 10:55,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2944845,巴黎 阳光 地下 车库 进出口 以及 安全 通道 两边 ， 停满 了 各种 车辆 ， 导致 车辆 不能 正常 通行 ， 稍加 估计 能力 差点儿 ， 就 有 可能 和 通道 边上 车辆 发生 挂 蹭 。 其二 ， 车库 本来 就 停满 了 不少 电瓶车 ， 万一 发生 安全事故 ， 通道 被 堵 不通 ， 疏通 不及 ， 那 后果 简直 不敢 想象 。 向 物业 反应 多次 ， 没 得到 一点儿 改善 ， 连续 反应 ， 物业 反而 不赖 烦 ， 不 知道 当初 小区 评级 是 怎么 评上 的 。 望 相关 部门 领导 督促 整改 ！,,"['停满', '车库', '通道']",
269,高新区合源路122号朗悦府小区对口哪个初中？,教育,咨询,成都,高新区,尊敬的高新区教育局领导您好！我是成都高新西区西园街道朗悦府（成都高新区合源路122号）的业主。小孩子今年要小升初，现户籍在高新西区天全社区（以前户籍在郫都区犀浦），因为我们小区是一个新的小区，请问朗悦府小区对口哪个初中？请领导明示，谢谢！,119,2022-03-10 10:57,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2944846,尊敬 的 高新区 教育局 领导 您好 ！ 我 是 成都 高新 西区 西园 街道 朗悦府 （ 成都 高新区 合源路 122 号 ） 的 业主 。 小孩子 今年 要 小升初 ， 现 户籍 在 高新 西区 天全 社区 （ 以前 户籍 在 郫 都 区 犀浦 ） ， 因为 我们 小区 是 一个 新 的 小区 ， 请问 朗悦府 小区 对口 哪个 初中 ？ 请 领导 明示 ， 谢谢 ！,,"['朗悦府', '小区', '高新区']",
270,川网(隶属川投集团)二期迟迟未开是否属于捂盘,3.15,投诉,省级政府部门,直属特设机构,在房住不炒的大背景下，川网国际花园二期已拿地近20年且已达到现房销售的标准，目前房已修建完成，但是迟迟未开盘销售，粗算已有3-4年之久，请反馈部门能不能逐一回答以下问题，切实解决大家所关心的问题，真正的做到为民办实事：1.川网国际花园二期所属企业重组时间还需要多久2.川网国际花园二期所属企业重组进展可以从哪里了解3.川网国际花园二期是否必须要完成重组才能进行销售，如果是那么是否重组完成就会立刻办理销售,202,2022-03-10 11:12,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2944854,在 房住 不 炒 的 大 背景 下 ， 川网 国际 花园 二期 已 拿 地近 20 年且 已 达到 现房 销售 的 标准 ， 目前 房已 修建 完成 ， 但是 迟迟 未 开盘 销售 ， 粗算 已有 3 - 4 年 之久 ， 请 反馈 部门 能 不能 逐一 回答 以下 问题 ， 切实 解决 大家 所 关心 的 问题 ， 真正 的 做到 为民 办实事 ： 1 . 川网 国际 花园 二期 所属 企业 重组 时间 还 需要 多久 2 . 川网 国际 花园 二期 所属 企业 重组 进展 可以 从 哪里 了解 3 . 川网 国际 花园 二期 是否 必须 要 完成 重组 才能 进行 销售 ， 如果 是 那么 是否 重组 完成 就 会 立刻 办理 销售,,"['川网', '二期', '花园']",
271,大丰老街仓库片区何吋改造,拆迁,求助,成都,市委书记施小琳,大丰老街仓库片区目前很多房子都处于危房状态，已多次询问当地政府均无计划，不知今年有无计划改造。谢谢,49,2022-03-10 11:13,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2944855,大丰 老街 仓库 片区 目前 很多 房子 都 处于 危房 状态 ， 已 多次 询问 当地政府 均 无 计划 ， 不知 今年 有无 计划 改造 。 谢谢,,"['大丰', '危房', '老街']",
272,关于成都市金牛区花千集拆迁返迁房房产证办理,拆迁,求助,成都,金牛区,尊敬的领导：自己是一名老成都，2018年享受政府福利有幸得到位于成都市金牛区一环路北二段9号的返迁房，户主为本人。目前已经过去快4年时间，为了娃娃读书转校问题，急需房产证书。请问什么时间可以帮助我们办理下来？如果因为其他原因不能办理，可否给予一个时间节点？如需自行办理，需要哪些手续，哪些部门可以帮忙配合？感谢！,156,2022-03-10 11:26,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2944858,尊敬 的 领导 ： 自己 是 一名 老 成都 ， 2018 年 享受 政府 福利 有幸 得到 位于 成都市 金牛区 一 环路 北 二段 9 号 的 返 迁房 ， 户主 为 本人 。 目前 已经 过去 快 4 年 时间 ， 为了 娃娃 读书 转校 问题 ， 急需 房产 证书 。 请问 什么 时间 可以 帮助 我们 办理 下来 ？ 如果 因为 其他 原因 不能 办理 ， 可否 给予 一个 时间 节点 ？ 如需 自行 办理 ， 需要 哪些 手续 ， 哪些 部门 可以 帮忙 配合 ？ 感谢 ！,,"['办理', '哪些', '转校']",
273,青白江协信天骄城,城建,求助,成都,青白江区,我是青白江区协信天骄城一名三期业主，合同上是2021年年底交房，现楼盘停工状态，交房无望，复工也无确定说法。开发商挪用监管资金造成停工，业主却可能用辛苦半生来为其买单，望领导和相关部门能为普通百姓考虑下，督促尽快复工。,109,2022-03-10 11:33,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2944861,我 是 青白江区 协信 天骄 城 一名 三期 业主 ， 合同 上 是 2021 年 年底 交房 ， 现 楼盘 停工 状态 ， 交房 无望 ， 复工 也 无 确定 说法 。 开发商 挪用 监管 资金 造成 停工 ， 业主 却 可能 用 辛苦 半生 来 为 其 买单 ， 望 领导 和 相关 部门 能为 普通百姓 考虑 下 ， 督促 尽快 复工 。,,"['复工', '交房', '停工']",
274,大划镇德寿村九组拆迁,拆迁,咨询,成都,崇州市,询问大划镇德寿村九组，是否有拆迁的计划，因为房子年久失修，看是否有拆迁计划。,38,2022-03-10 11:35,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2944863,询问 大划 镇 德寿 村 九组 ， 是否 有 拆迁 的 计划 ， 因为 房子 年久失修 ， 看 是否 有 拆迁 计划 。,,"['拆迁', '九组', '大划']",
275,洗面桥街7号拆迁计划,拆迁,咨询,成都,武侯区,您好工作人员：去年3月洗面桥7号社区填表调查，不知道今年有没安排拆迁可能？,37,2022-03-10 11:36,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2944864,您好 工作人员 ： 去年 3 月 洗面 桥 7 号 社区 填表 调查 ， 不 知道 今年 有 没 安排 拆迁 可能 ？,,"['填表', '洗面', '您好']",
276,新都区和成景著小区新房装修期间物业不作为,城建,投诉,成都,市委书记施小琳,新都区和成风景道5号（备案名：和成景筑），新房交房装修期间，物业管理不到位，业主多次提醒仍不整改，装修施工人员暴力使用电梯，造成电梯损坏，6栋业主反映电梯甚至存在坠层的情况，小区内多部电梯运行不平稳（晃动），存在安全隐患，希望有关部门能督促小区物业整改，且对电梯现在的运行状况进行检测；另外小区存在建材商家违规摆摊设点等情况,162,2022-03-10 11:42,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2944865,新都区 和 成 风景 道 5 号 （ 备案 名 ： 和 成景 筑 ） ， 新房 交房 装修 期间 ， 物业管理 不 到位 ， 业主 多次 提醒 仍 不 整改 ， 装修 施工人员 暴力 使用 电梯 ， 造成 电梯 损坏 ， 6 栋 业主 反映 电梯 甚至 存在 坠层 的 情况 ， 小 区内 多部 电梯 运行 不 平稳 （ 晃动 ） ， 存在 安全隐患 ， 希望 有关 部门 能 督促 小区 物业 整改 ， 且 对 电梯 现在 的 运行状况 进行 检测 ； 另外 小区 存在 建材 商家 违规 摆摊设点 等 情况,,"['电梯', '整改', '装修']",
